vaccine_coverage_cat,pathogen_cat,complication_cat,time,prob_gte1
25% lower,Polio,Paralytic polio,9125,0.187
Current levels,Polio,Paralytic polio,30,5.000000000000251e-4
Current levels,Polio,Paralytic polio,60,5.000000000000251e-4
Current levels,Polio,Paralytic polio,90,5.000000000000251e-4
Current levels,Polio,Paralytic polio,120,5.000000000000251e-4
Current levels,Polio,Paralytic polio,150,5.000000000000251e-4
Current levels,Polio,Paralytic polio,180,5.000000000000251e-4
Current levels,Polio,Paralytic polio,210,5.000000000000251e-4
Current levels,Polio,Paralytic polio,240,5.000000000000251e-4
Current levels,Polio,Paralytic polio,270,5.000000000000251e-4
Current levels,Polio,Paralytic polio,300,5.000000000000251e-4
Current levels,Polio,Paralytic polio,330,5.000000000000251e-4
Current levels,Polio,Paralytic polio,360,5.000000000000251e-4
Current levels,Polio,Paralytic polio,390,5.000000000000251e-4
Current levels,Polio,Paralytic polio,420,5.000000000000251e-4
Current levels,Polio,Paralytic polio,450,5.000000000000251e-4
Current levels,Polio,Paralytic polio,480,5.000000000000251e-4
Current levels,Polio,Paralytic polio,510,5.000000000000251e-4
Current levels,Polio,Paralytic polio,540,5.000000000000251e-4
Current levels,Polio,Paralytic polio,570,5.000000000000251e-4
Current levels,Polio,Paralytic polio,600,5.000000000000251e-4
Current levels,Polio,Paralytic polio,630,5.000000000000251e-4
Current levels,Polio,Paralytic polio,660,5.000000000000251e-4
Current levels,Polio,Paralytic polio,690,5.000000000000251e-4
Current levels,Polio,Paralytic polio,720,5.000000000000251e-4
Current levels,Polio,Paralytic polio,750,5.000000000000251e-4
Current levels,Polio,Paralytic polio,780,5.000000000000251e-4
Current levels,Polio,Paralytic polio,810,5.000000000000251e-4
Current levels,Polio,Paralytic polio,840,5.000000000000251e-4
Current levels,Polio,Paralytic polio,870,5.000000000000251e-4
Current levels,Polio,Paralytic polio,900,5.000000000000251e-4
Current levels,Polio,Paralytic polio,930,5.000000000000251e-4
Current levels,Polio,Paralytic polio,960,5.000000000000251e-4
Current levels,Polio,Paralytic polio,990,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1020,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1050,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1080,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1110,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1140,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1170,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1200,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1230,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1260,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1290,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1320,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1350,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1380,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1410,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1440,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1470,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1500,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1530,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1560,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1590,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1620,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1650,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1680,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1710,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1740,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1770,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1800,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1830,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1860,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1890,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1920,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1950,5.000000000000251e-4
Current levels,Polio,Paralytic polio,1980,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2010,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2040,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2070,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2100,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2130,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2160,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2190,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2220,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2250,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2280,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2310,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2340,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2370,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2400,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2430,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2460,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2490,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2520,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2550,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2580,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2610,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2640,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2670,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2700,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2730,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2760,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2790,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2820,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2850,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2880,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2910,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2940,5.000000000000251e-4
Current levels,Polio,Paralytic polio,2970,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3000,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3030,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3060,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3090,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3120,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3150,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3180,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3210,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3240,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3270,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3300,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3330,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3360,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3390,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3420,5.000000000000251e-4
Current levels,Polio,Paralytic polio,3450,0.0010000000000000443
Current levels,Polio,Paralytic polio,3480,0.0010000000000000443
Current levels,Polio,Paralytic polio,3510,0.0010000000000000443
Current levels,Polio,Paralytic polio,3540,0.0010000000000000443
Current levels,Polio,Paralytic polio,3570,0.0010000000000000443
Current levels,Polio,Paralytic polio,3600,0.0010000000000000443
Current levels,Polio,Paralytic polio,3630,0.0010000000000000443
Current levels,Polio,Paralytic polio,3660,0.0010000000000000443
Current levels,Polio,Paralytic polio,3690,0.0010000000000000443
Current levels,Polio,Paralytic polio,3720,0.0010000000000000443
Current levels,Polio,Paralytic polio,3750,0.0010000000000000443
Current levels,Polio,Paralytic polio,3780,0.0010000000000000443
Current levels,Polio,Paralytic polio,3810,0.0010000000000000443
Current levels,Polio,Paralytic polio,3840,0.0010000000000000443
Current levels,Polio,Paralytic polio,3870,0.0010000000000000443
Current levels,Polio,Paralytic polio,3900,0.0010000000000000443
Current levels,Polio,Paralytic polio,3930,0.0010000000000000443
Current levels,Polio,Paralytic polio,3960,0.0010000000000000443
Current levels,Polio,Paralytic polio,3990,0.0010000000000000443
Current levels,Polio,Paralytic polio,4020,0.0010000000000000443
Current levels,Polio,Paralytic polio,4050,0.0010000000000000443
Current levels,Polio,Paralytic polio,4080,0.0010000000000000443
Current levels,Polio,Paralytic polio,4110,0.0010000000000000443
Current levels,Polio,Paralytic polio,4140,0.0010000000000000443
Current levels,Polio,Paralytic polio,4170,0.0010000000000000443
Current levels,Polio,Paralytic polio,4200,0.0010000000000000443
Current levels,Polio,Paralytic polio,4230,0.0010000000000000443
Current levels,Polio,Paralytic polio,4260,0.0010000000000000443
Current levels,Polio,Paralytic polio,4290,0.0010000000000000443
Current levels,Polio,Paralytic polio,4320,0.0010000000000000443
Current levels,Polio,Paralytic polio,4350,0.0010000000000000443
Current levels,Polio,Paralytic polio,4380,0.0010000000000000443
Current levels,Polio,Paralytic polio,4410,0.0010000000000000443
Current levels,Polio,Paralytic polio,4440,0.0010000000000000443
Current levels,Polio,Paralytic polio,4470,0.0010000000000000443
Current levels,Polio,Paralytic polio,4500,0.0010000000000000443
Current levels,Polio,Paralytic polio,4530,0.0010000000000000443
Current levels,Polio,Paralytic polio,4560,0.0010000000000000443
Current levels,Polio,Paralytic polio,4590,0.0010000000000000443
Current levels,Polio,Paralytic polio,4620,0.0010000000000000443
Current levels,Polio,Paralytic polio,4650,0.0010000000000000443
Current levels,Polio,Paralytic polio,4680,0.0010000000000000443
Current levels,Polio,Paralytic polio,4710,0.0010000000000000443
Current levels,Polio,Paralytic polio,4740,0.0010000000000000443
Current levels,Polio,Paralytic polio,4770,0.0010000000000000443
Current levels,Polio,Paralytic polio,4800,0.0014999999999999992
Current levels,Polio,Paralytic polio,4830,0.0014999999999999992
Current levels,Polio,Paralytic polio,4860,0.0014999999999999992
Current levels,Polio,Paralytic polio,4890,0.0014999999999999992
Current levels,Polio,Paralytic polio,4920,0.0014999999999999992
Current levels,Polio,Paralytic polio,4950,0.0014999999999999992
Current levels,Polio,Paralytic polio,4980,0.0014999999999999992
Current levels,Polio,Paralytic polio,5010,0.0014999999999999992
Current levels,Polio,Paralytic polio,5040,0.0019999999999999983
Current levels,Polio,Paralytic polio,5070,0.0019999999999999983
Current levels,Polio,Paralytic polio,5100,0.0019999999999999983
Current levels,Polio,Paralytic polio,5130,0.0019999999999999983
Current levels,Polio,Paralytic polio,5160,0.0019999999999999983
Current levels,Polio,Paralytic polio,5190,0.0019999999999999983
Current levels,Polio,Paralytic polio,5220,0.0019999999999999983
Current levels,Polio,Paralytic polio,5250,0.0019999999999999983
Current levels,Polio,Paralytic polio,5280,0.0019999999999999983
Current levels,Polio,Paralytic polio,5310,0.0019999999999999983
Current levels,Polio,Paralytic polio,5340,0.0019999999999999983
Current levels,Polio,Paralytic polio,5370,0.0019999999999999983
Current levels,Polio,Paralytic polio,5400,0.0019999999999999983
Current levels,Polio,Paralytic polio,5430,0.0019999999999999983
Current levels,Polio,Paralytic polio,5460,0.0019999999999999983
Current levels,Polio,Paralytic polio,5490,0.0019999999999999983
Current levels,Polio,Paralytic polio,5520,0.0019999999999999983
Current levels,Polio,Paralytic polio,5550,0.0019999999999999983
Current levels,Polio,Paralytic polio,5580,0.0019999999999999983
Current levels,Polio,Paralytic polio,5610,0.0019999999999999983
Current levels,Polio,Paralytic polio,5640,0.0019999999999999983
Current levels,Polio,Paralytic polio,5670,0.0019999999999999983
Current levels,Polio,Paralytic polio,5700,0.0019999999999999983
Current levels,Polio,Paralytic polio,5730,0.0019999999999999983
Current levels,Polio,Paralytic polio,5760,0.0019999999999999983
Current levels,Polio,Paralytic polio,5790,0.0019999999999999983
Current levels,Polio,Paralytic polio,5820,0.0019999999999999983
Current levels,Polio,Paralytic polio,5850,0.0019999999999999983
Current levels,Polio,Paralytic polio,5880,0.0019999999999999983
Current levels,Polio,Paralytic polio,5910,0.0019999999999999983
Current levels,Polio,Paralytic polio,5940,0.0019999999999999983
Current levels,Polio,Paralytic polio,5970,0.0019999999999999983
Current levels,Polio,Paralytic polio,6000,0.0019999999999999983
Current levels,Polio,Paralytic polio,6030,0.0019999999999999983
Current levels,Polio,Paralytic polio,6060,0.0019999999999999983
Current levels,Polio,Paralytic polio,6090,0.0019999999999999983
Current levels,Polio,Paralytic polio,6120,0.0019999999999999983
Current levels,Polio,Paralytic polio,6150,0.0019999999999999983
Current levels,Polio,Paralytic polio,6180,0.0019999999999999983
Current levels,Polio,Paralytic polio,6210,0.0019999999999999983
Current levels,Polio,Paralytic polio,6240,0.0019999999999999983
Current levels,Polio,Paralytic polio,6270,0.0019999999999999983
Current levels,Polio,Paralytic polio,6300,0.0019999999999999983
Current levels,Polio,Paralytic polio,6330,0.0019999999999999983
Current levels,Polio,Paralytic polio,6360,0.0019999999999999983
Current levels,Polio,Paralytic polio,6390,0.0019999999999999983
Current levels,Polio,Paralytic polio,6420,0.0019999999999999983
Current levels,Polio,Paralytic polio,6450,0.0019999999999999983
Current levels,Polio,Paralytic polio,6480,0.0019999999999999983
Current levels,Polio,Paralytic polio,6510,0.0019999999999999983
Current levels,Polio,Paralytic polio,6540,0.0019999999999999983
Current levels,Polio,Paralytic polio,6570,0.0019999999999999983
Current levels,Polio,Paralytic polio,6600,0.0019999999999999983
Current levels,Polio,Paralytic polio,6630,0.0019999999999999983
Current levels,Polio,Paralytic polio,6660,0.0019999999999999983
Current levels,Polio,Paralytic polio,6690,0.0025000000000000313
Current levels,Polio,Paralytic polio,6720,0.0025000000000000313
Current levels,Polio,Paralytic polio,6750,0.0030000000000000296
Current levels,Polio,Paralytic polio,6780,0.0030000000000000296
Current levels,Polio,Paralytic polio,6810,0.0030000000000000296
Current levels,Polio,Paralytic polio,6840,0.0030000000000000296
Current levels,Polio,Paralytic polio,6870,0.0030000000000000296
Current levels,Polio,Paralytic polio,6900,0.0030000000000000296
Current levels,Polio,Paralytic polio,6930,0.0030000000000000296
Current levels,Polio,Paralytic polio,6960,0.0030000000000000296
Current levels,Polio,Paralytic polio,6990,0.0030000000000000296
Current levels,Polio,Paralytic polio,7020,0.0030000000000000296
Current levels,Polio,Paralytic polio,7050,0.0030000000000000296
Current levels,Polio,Paralytic polio,7080,0.0030000000000000296
Current levels,Polio,Paralytic polio,7110,0.0030000000000000296
Current levels,Polio,Paralytic polio,7140,0.0030000000000000296
Current levels,Polio,Paralytic polio,7170,0.0030000000000000296
Current levels,Polio,Paralytic polio,7200,0.0034999999999999875
Current levels,Polio,Paralytic polio,7230,0.0034999999999999875
Current levels,Polio,Paralytic polio,7260,0.0034999999999999875
Current levels,Polio,Paralytic polio,7290,0.0034999999999999875
Current levels,Polio,Paralytic polio,7320,0.0034999999999999875
Current levels,Polio,Paralytic polio,7350,0.0034999999999999875
Current levels,Polio,Paralytic polio,7380,0.0034999999999999875
Current levels,Polio,Paralytic polio,7410,0.0034999999999999875
Current levels,Polio,Paralytic polio,7440,0.0034999999999999875
Current levels,Polio,Paralytic polio,7470,0.0034999999999999875
Current levels,Polio,Paralytic polio,7500,0.0034999999999999875
Current levels,Polio,Paralytic polio,7530,0.0034999999999999875
Current levels,Polio,Paralytic polio,7560,0.0034999999999999875
Current levels,Polio,Paralytic polio,7590,0.0034999999999999875
Current levels,Polio,Paralytic polio,7620,0.0034999999999999875
Current levels,Polio,Paralytic polio,7650,0.0034999999999999875
Current levels,Polio,Paralytic polio,7680,0.0034999999999999875
Current levels,Polio,Paralytic polio,7710,0.0034999999999999875
Current levels,Polio,Paralytic polio,7740,0.0034999999999999875
Current levels,Polio,Paralytic polio,7770,0.0034999999999999875
Current levels,Polio,Paralytic polio,7800,0.0034999999999999875
Current levels,Polio,Paralytic polio,7830,0.0034999999999999875
Current levels,Polio,Paralytic polio,7860,0.0034999999999999875
Current levels,Polio,Paralytic polio,7890,0.003999999999999997
Current levels,Polio,Paralytic polio,7920,0.003999999999999997
Current levels,Polio,Paralytic polio,7950,0.003999999999999997
Current levels,Polio,Paralytic polio,7980,0.003999999999999997
Current levels,Polio,Paralytic polio,8010,0.003999999999999997
Current levels,Polio,Paralytic polio,8040,0.003999999999999997
Current levels,Polio,Paralytic polio,8070,0.003999999999999997
Current levels,Polio,Paralytic polio,8100,0.003999999999999997
Current levels,Polio,Paralytic polio,8130,0.003999999999999997
Current levels,Polio,Paralytic polio,8160,0.003999999999999997
Current levels,Polio,Paralytic polio,8190,0.003999999999999997
Current levels,Polio,Paralytic polio,8220,0.003999999999999997
Current levels,Polio,Paralytic polio,8250,0.003999999999999997
Current levels,Polio,Paralytic polio,8280,0.003999999999999997
Current levels,Polio,Paralytic polio,8310,0.003999999999999997
Current levels,Polio,Paralytic polio,8340,0.003999999999999997
