pathogen_cat,metric_cat,state,vaccine_coverage_cat,time,winsorized_mean,mean,p025,p975
Measles,Cumulative new infections,US,Current levels,618,282.17330000000004,284.68650000000014,124,601.2249999999988
Measles,Cumulative new infections,US,Current levels,620,283.2311,285.81200000000007,125,603.174999999999
Measles,Cumulative new infections,US,Current levels,622,284.3411,286.93950000000007,126,606.0999999999995
Measles,Cumulative new infections,US,Current levels,624,285.4892000000001,288.04200000000003,126,610
Measles,Cumulative new infections,US,Current levels,626,286.6839,289.1785,127.975,611.0499999999997
Measles,Cumulative new infections,US,Current levels,628,287.8274,290.3015000000002,128,613.0499999999997
Measles,Cumulative new infections,US,Current levels,630,288.96239999999995,291.42199999999997,128.975,613.1249999999993
Measles,Cumulative new infections,US,Current levels,632,290.1249,292.5544999999999,128.975,613.174999999999
Measles,Cumulative new infections,US,Current levels,634,291.26910000000004,293.68799999999993,129,616.1999999999989
Measles,Cumulative new infections,US,Current levels,636,292.3266,294.802,130,621.0999999999995
Measles,Cumulative new infections,US,Current levels,638,293.44890000000004,295.95050000000003,131,627.0249999999999
Measles,Cumulative new infections,US,Current levels,640,294.5866,297.079,132,629.0499999999997
Measles,Cumulative new infections,US,Current levels,642,295.78440000000006,298.22650000000004,132,633
Measles,Cumulative new infections,US,Current levels,644,296.8956,299.36800000000005,132,634.0749999999996
Measles,Cumulative new infections,US,Current levels,646,297.9703999999999,300.4705000000001,133.97500000000002,634.1249999999993
Measles,Cumulative new infections,US,Current levels,648,299.0687000000001,301.59350000000006,134,638.0999999999995
Measles,Cumulative new infections,US,Current levels,650,300.21790000000004,302.68799999999993,134,641.0749999999996
Measles,Cumulative new infections,US,Current levels,652,301.45079999999996,303.83900000000006,135,642.0499999999997
Measles,Cumulative new infections,US,Current levels,654,302.5291,304.96449999999993,135,643.0249999999999
Measles,Cumulative new infections,US,Current levels,656,303.6576000000002,306.0584999999999,135.975,645.0749999999996
Measles,Cumulative new infections,US,Current levels,658,304.7270000000001,307.1595000000001,137,647.0499999999997
Measles,Cumulative new infections,US,Current levels,660,305.79119999999995,308.27049999999997,137,647.0749999999996
Measles,Cumulative new infections,US,Current levels,662,306.9249999999999,309.40000000000015,138,649.0499999999997
Measles,Cumulative new infections,US,Current levels,664,307.99839999999995,310.5075,139,652.0249999999999
Measles,Cumulative new infections,US,Current levels,666,309.12109999999996,311.64349999999996,139.975,653
Measles,Cumulative new infections,US,Current levels,668,310.2979,312.7635,140,654
Measles,Cumulative new infections,US,Current levels,670,311.36490000000003,313.855,140,655.0249999999999
Measles,Cumulative new infections,US,Current levels,672,312.38070000000005,314.921,141,659
Measles,Cumulative new infections,US,Current levels,674,313.52829999999994,316.04,141.97500000000002,659
Measles,Cumulative new infections,US,Current levels,676,314.66089999999997,317.15500000000014,143,662.0249999999999
Measles,Cumulative new infections,US,Current levels,678,315.7297,318.2475,143.975,666.0499999999997
Measles,Cumulative new infections,US,Current levels,680,316.8051,319.36100000000005,145,668.0999999999995
Measles,Cumulative new infections,US,Current levels,682,317.94059999999996,320.5054999999998,145,673.0249999999999
Measles,Cumulative new infections,US,Current levels,684,318.9745,321.58650000000006,146,674.0249999999999
Measles,Cumulative new infections,US,Current levels,686,320.10050000000007,322.741,146,674.1249999999993
Measles,Cumulative new infections,US,Current levels,688,321.24139999999994,323.87149999999997,147.975,675.1499999999992
Measles,Cumulative new infections,US,Current levels,690,322.3557,325.01200000000006,147.975,675.2499999999986
Measles,Cumulative new infections,US,Current levels,692,323.40709999999996,326.1035,148,675.3249999999982
Measles,Cumulative new infections,US,Current levels,694,324.5341,327.24400000000014,150,676.374999999998
Measles,Cumulative new infections,US,Current levels,696,325.63590000000005,328.32849999999996,150,676.4999999999973
Measles,Cumulative new infections,US,Current levels,698,326.788,329.442,150.97500000000002,679.4749999999974
Measles,Cumulative new infections,US,Current levels,700,327.8714,330.559,151,680.4749999999974
Measles,Cumulative new infections,US,Current levels,702,328.90840000000003,331.65,151,681.4749999999974
Measles,Cumulative new infections,US,Current levels,704,330.03040000000004,332.7554999999999,151,681.4749999999974
Measles,Cumulative new infections,US,Current levels,706,331.16020000000003,333.8795,151,683.4999999999973
Measles,Cumulative new infections,US,Current levels,708,332.3219,335.00949999999995,152,686.4499999999975
Measles,Cumulative new infections,US,Current levels,710,333.4258999999999,336.1444999999999,152,688.3999999999978
Measles,Cumulative new infections,US,Current levels,712,334.5442,337.2715,153.975,691.3499999999981
Measles,Cumulative new infections,US,Current levels,714,335.59450000000004,338.39250000000004,154,693.3249999999982
Measles,Cumulative new infections,US,Current levels,716,336.6869000000001,339.4784999999999,155,693.374999999998
Measles,Cumulative new infections,US,Current levels,718,337.7563999999999,340.57950000000005,155,696.3249999999982
Measles,Cumulative new infections,US,Current levels,720,338.8779,341.6544999999999,157,696.3249999999982
Measles,Cumulative new infections,US,Current levels,722,340.00099999999986,342.785,157,700.2499999999986
Measles,Cumulative new infections,US,Current levels,724,341.0658,343.88949999999994,158.97500000000002,704.1499999999992
Measles,Cumulative new infections,US,Current levels,726,342.1097,345.0040000000001,158.97500000000002,707.0749999999996
Measles,Cumulative new infections,US,Current levels,728,343.17479999999983,346.09499999999986,159.975,710
Measles,Cumulative new infections,US,Current levels,730,344.24330000000003,347.2075,159.975,710.0249999999999
Measles,Cumulative new infections,US,Current levels,732,345.4156,348.30100000000004,160.95,711.0249999999999
Measles,Cumulative new infections,US,Current levels,734,346.56520000000006,349.4320000000001,160.95,711.0499999999997
Measles,Cumulative new infections,US,Current levels,736,347.64110000000005,350.48749999999995,161,713
Measles,Cumulative new infections,US,Current levels,738,348.68880000000013,351.5750000000001,161,714.0499999999997
Measles,Cumulative new infections,US,Current levels,740,349.7497,352.6595000000001,162,714.1249999999993
Measles,Cumulative new infections,US,Current levels,742,350.79820000000007,353.76399999999995,162,714.174999999999
Measles,Cumulative new infections,US,Current levels,744,351.9333,354.88100000000003,163.975,716.1499999999992
Measles,Cumulative new infections,US,Current levels,746,352.9888,355.95599999999996,164,718.1249999999993
Measles,Cumulative new infections,US,Current levels,748,354.07189999999997,357.0435000000001,164.975,719.174999999999
Measles,Cumulative new infections,US,Current levels,750,355.13800000000003,358.1115,164.975,721.1999999999989
Measles,Cumulative new infections,US,Current levels,752,356.24389999999994,359.2540000000001,164.975,724.1499999999992
Measles,Cumulative new infections,US,Current levels,754,357.3179999999999,360.3495,164.975,728.0499999999997
Measles,Cumulative new infections,US,Current levels,756,358.37910000000005,361.4415000000001,166,731.0249999999999
Measles,Cumulative new infections,US,Current levels,758,359.4620000000002,362.5560000000002,167,734.0499999999997
Measles,Cumulative new infections,US,Current levels,760,360.45630000000017,363.61000000000007,168.95,738.0249999999999
Measles,Cumulative new infections,US,Current levels,762,361.55750000000006,364.7059999999999,169.975,741.0249999999999
Measles,Cumulative new infections,US,Current levels,764,362.651,365.80649999999997,170.97500000000002,741.0749999999996
Measles,Cumulative new infections,US,Current levels,766,363.7087000000001,366.89900000000006,171,743.1249999999993
Measles,Cumulative new infections,US,Current levels,768,364.8117999999999,368.0350000000001,171.975,746.1249999999993
Measles,Cumulative new infections,US,Current levels,770,365.89979999999997,369.1585,172,749.0999999999995
Measles,Cumulative new infections,US,Current levels,772,366.94669999999996,370.23699999999997,173.97500000000002,750.1249999999993
Measles,Cumulative new infections,US,Current levels,774,368.01020000000005,371.335,173.97500000000002,754.0999999999995
Measles,Cumulative new infections,US,Current levels,776,369.13700000000006,372.43799999999993,174,755.1249999999993
Measles,Cumulative new infections,US,Current levels,778,370.19680000000005,373.55600000000004,175,758.1249999999993
Measles,Cumulative new infections,US,Current levels,780,371.3202999999999,374.67300000000006,175.975,760.1499999999992
Measles,Cumulative new infections,US,Current levels,782,372.3901,375.77799999999996,177.92499999999998,764.174999999999
Measles,Cumulative new infections,US,Current levels,784,373.41119999999995,376.8155,178.9,764.1999999999989
Measles,Cumulative new infections,US,Current levels,786,374.50780000000003,377.92199999999997,178.9,765.2749999999985
Measles,Cumulative new infections,US,Current levels,788,375.61689999999993,379.0255,178.925,768.2249999999988
Measles,Cumulative new infections,US,Current levels,790,376.7577,380.18650000000014,178.925,771.174999999999
Measles,Cumulative new infections,US,Current levels,792,377.83220000000006,381.2824999999999,180,773.1249999999993
Measles,Cumulative new infections,US,Current levels,794,378.96759999999995,382.4395,180,775.1249999999993
Measles,Cumulative new infections,US,Current levels,796,379.99929999999995,383.52650000000006,180,775.174999999999
Measles,Cumulative new infections,US,Current levels,798,381.12620000000015,384.66249999999997,181.97500000000002,775.2249999999988
Measles,Cumulative new infections,US,Current levels,800,382.25230000000005,385.76200000000006,182.97500000000002,776.2249999999988
Measles,Cumulative new infections,US,Current levels,802,383.363,386.866,182.97500000000002,777.2249999999988
Measles,Cumulative new infections,US,Current levels,804,384.5511,387.96599999999995,184,779.174999999999
Measles,Cumulative new infections,US,Current levels,806,385.62890000000004,389.07950000000005,185.975,779.1999999999989
Measles,Cumulative new infections,US,Current levels,808,386.7171000000001,390.21499999999986,185.975,780.1999999999989
Measles,Cumulative new infections,US,Current levels,810,387.80290000000014,391.33299999999997,186,780.1999999999989
Measles,Cumulative new infections,US,Current levels,812,388.8628999999999,392.42449999999997,186,782.174999999999
Measles,Cumulative new infections,US,Current levels,814,389.89639999999997,393.4839999999999,186,782.1999999999989
Measles,Cumulative new infections,US,Current levels,816,391.0161,394.5724999999999,186.97500000000002,782.1999999999989
Measles,Cumulative new infections,US,Current levels,818,392.1457000000001,395.7125000000002,187,785.1499999999992
Measles,Cumulative new infections,US,Current levels,820,393.2132,396.8135,187,787.0999999999995
Measles,Cumulative new infections,US,Current levels,822,394.3748000000003,397.91800000000023,188,787.1249999999993
Measles,Cumulative new infections,US,Current levels,824,395.5019,399.0355,188,788.0999999999995
Measles,Cumulative new infections,US,Current levels,826,396.5853,400.17750000000007,188.975,794
Measles,Cumulative new infections,US,Current levels,828,397.6727000000003,401.3175,190,795.0999999999995
Measles,Cumulative new infections,US,Current levels,830,398.70459999999986,402.4055000000001,190,795.1499999999992
Measles,Cumulative new infections,US,Current levels,832,399.7563999999998,403.4829999999999,190.97500000000002,795.1999999999989
Measles,Cumulative new infections,US,Current levels,834,400.8564999999999,404.58850000000007,191.975,798.1999999999989
Measles,Cumulative new infections,US,Current levels,836,401.96900000000005,405.71449999999993,193.975,798.3499999999981
Measles,Cumulative new infections,US,Current levels,838,403.04760000000005,406.80449999999996,194,798.3499999999981
Measles,Cumulative new infections,US,Current levels,840,404.1642999999999,407.9739999999999,195,799.3249999999982
Measles,Cumulative new infections,US,Current levels,842,405.25980000000004,409.10549999999995,195,802.2749999999985
Measles,Cumulative new infections,US,Current levels,844,406.3185999999999,410.1905,195,807.1499999999992
Measles,Cumulative new infections,US,Current levels,846,407.4487,411.32550000000003,196,813.0499999999997
Measles,Cumulative new infections,US,Current levels,848,408.7191000000001,412.463,197.97500000000002,813.0999999999995
Measles,Cumulative new infections,US,Current levels,850,409.7767999999999,413.54300000000006,197.97500000000002,813.174999999999
Measles,Cumulative new infections,US,Current levels,852,410.9214,414.682,198,814.1499999999992
Measles,Cumulative new infections,US,Current levels,854,412.0270999999999,415.8084999999999,199,814.1499999999992
Measles,Cumulative new infections,US,Current levels,856,413.15700000000004,416.9365,199.975,814.1499999999992
Measles,Cumulative new infections,US,Current levels,858,414.26,418.0679999999999,200,815.1249999999993
Measles,Cumulative new infections,US,Current levels,860,415.35799999999983,419.15950000000015,200,818.0749999999996
Measles,Cumulative new infections,US,Current levels,862,416.4873,420.2890000000001,200.975,818.0749999999996
Measles,Cumulative new infections,US,Current levels,864,417.59650000000005,421.4295,201.975,820.0749999999996
