"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"District of Columbia"	"11"	"2020 "	"2020"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"1999"	"1999"	"< 1 year"	"1"	1452	187719	773.4965560	733.7104764	813.2826357	20.2990202
	"Florida"	"12"	"1999"	"1999"	"1-4 years"	"1-4"	329	754054	43.6308275	38.9161545	48.3455005	2.4054454
	"Florida"	"12"	"1999"	"1999"	"5-9 years"	"5-9"	186	1037103	17.9345735	15.3571211	20.5120259	1.3150267
	"Florida"	"12"	"1999"	"1999"	"10-14 years"	"10-14"	212	1032139	20.5398691	17.7749285	23.3048098	1.4106840
	"Florida"	"12"	"1999"	"1999"	"15-19 years"	"15-19"	674	992265	67.9254030	62.7972810	73.0535250	2.6163888
	"Florida"	"12"	"1999"	"1999"	"20-24 years"	"20-24"	909	907463	100.1693733	93.6574528	106.6812937	3.3224084
	"Florida"	"12"	"1999"	"1999"	"25-29 years"	"25-29"	1088	994333	109.4200836	102.9182079	115.9219594	3.3172835
	"Florida"	"12"	"1999"	"1999"	"30-34 years"	"30-34"	1455	1098372	132.4687811	125.6620575	139.2755047	3.4728182
	"Florida"	"12"	"1999"	"1999"	"35-39 years"	"35-39"	2383	1260288	189.0837650	181.4919032	196.6756267	3.8733989
	"Florida"	"12"	"1999"	"1999"	"40-44 years"	"40-44"	3319	1196187	277.4649783	268.0252255	286.9047311	4.8162004
	"Florida"	"12"	"1999"	"1999"	"45-49 years"	"45-49"	4083	1049792	388.9341889	377.0041323	400.8642454	6.0867635
	"Florida"	"12"	"1999"	"1999"	"50-54 years"	"50-54"	5095	942150	540.7843762	525.9350033	555.6337490	7.5762107
	"Florida"	"12"	"1999"	"1999"	"55-59 years"	"55-59"	6397	789129	810.6405923	790.7752413	830.5059433	10.1353832
	"Florida"	"12"	"1999"	"1999"	"60-64 years "	"60-64"	8497	720321	1179.6129781	1154.5309411	1204.6950151	12.7969577
	"Florida"	"12"	"1999"	"1999"	"65-69 years"	"65-69"	12291	732184	1678.6763983	1648.9987525	1708.3540440	15.1416560
	"Florida"	"12"	"1999"	"1999"	"70-74 years"	"70-74"	18244	730681	2496.8488301	2460.6171654	2533.0804948	18.4855432
	"Florida"	"12"	"1999"	"1999"	"75-79 years"	"75-79"	24098	611578	3940.2987027	3890.5485158	3990.0488896	25.3827484
	"Florida"	"12"	"1999"	"1999"	"80-84 years"	"80-84"	25951	400752	6475.5759173	6396.7883988	6554.3634357	40.1977135
	"Florida"	"12"	"1999"	"1999"	"85-89 years"	"85-89"	23791	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"1999"	"1999"	"90-94 years"	"90-94"	15731	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"1999"	"1999"	"95-99 years"	"95-99"	5794	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"1999"	"1999"	"100+ years"	"100+"	1194	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"1999"	"1999"	"Not Stated"	"NS"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"2000"	"2000"	"< 1 year"	"1"	1425	186977	762.1258230	722.5549787	801.6966672	20.1892063
	"Florida"	"12"	"2000"	"2000"	"1-4 years"	"1-4"	295	758846	38.8748178	34.4385942	43.3110414	2.2633794
	"Florida"	"12"	"2000"	"2000"	"5-9 years"	"5-9"	141	1031718	13.6665252	11.4107042	15.9223461	1.1509290
	"Florida"	"12"	"2000"	"2000"	"10-14 years"	"10-14"	241	1057024	22.7998607	19.9212712	25.6784503	1.4686681
	"Florida"	"12"	"2000"	"2000"	"15-19 years"	"15-19"	739	1014067	72.8748692	67.6206082	78.1291302	2.6807454
	"Florida"	"12"	"2000"	"2000"	"20-24 years"	"20-24"	1002	928310	107.9380810	101.2546895	114.6214725	3.4098936
	"Florida"	"12"	"2000"	"2000"	"25-29 years"	"25-29"	1074	995358	107.9008759	101.4476198	114.3541320	3.2924776
	"Florida"	"12"	"2000"	"2000"	"30-34 years"	"30-34"	1407	1088742	129.2317188	122.4790081	135.9844295	3.4452606
	"Florida"	"12"	"2000"	"2000"	"35-39 years"	"35-39"	2380	1261040	188.7331092	181.1505521	196.3156662	3.8686516
	"Florida"	"12"	"2000"	"2000"	"40-44 years"	"40-44"	3467	1224207	283.2037392	273.7766388	292.6308397	4.8097451
	"Florida"	"12"	"2000"	"2000"	"45-49 years"	"45-49"	4600	1085400	423.8068915	411.5594557	436.0543272	6.2486917
	"Florida"	"12"	"2000"	"2000"	"50-54 years"	"50-54"	5532	984079	562.1499900	547.3361656	576.9638144	7.5580737
	"Florida"	"12"	"2000"	"2000"	"55-59 years"	"55-59"	6640	821517	808.2608151	788.8195932	827.7020369	9.9189907
	"Florida"	"12"	"2000"	"2000"	"60-64 years "	"60-64"	8439	737496	1144.2773927	1119.8632266	1168.6915588	12.4562072
	"Florida"	"12"	"2000"	"2000"	"65-69 years"	"65-69"	11870	727495	1631.6263342	1602.2734070	1660.9792614	14.9759833
	"Florida"	"12"	"2000"	"2000"	"70-74 years"	"70-74"	18149	724681	2504.4122862	2467.9758791	2540.8486934	18.5900037
	"Florida"	"12"	"2000"	"2000"	"75-79 years"	"75-79"	23878	616693	3871.9427657	3822.8309459	3921.0545854	25.0570509
	"Florida"	"12"	"2000"	"2000"	"80-84 years"	"80-84"	26138	407441	6415.1619498	6337.3891885	6492.9347112	39.6799803
	"Florida"	"12"	"2000"	"2000"	"85-89 years"	"85-89"	24219	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"2000"	"2000"	"90-94 years"	"90-94"	15721	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"2000"	"2000"	"95-99 years"	"95-99"	5859	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"2000"	"2000"	"100+ years"	"100+"	1145	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"2000"	"2000"	"Not Stated"	"NS"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"< 1 year"	"1"	1495	205486	727.5434823	690.6631836	764.4237809	18.8164789
	"Florida"	"12"	"2001"	"2001"	"1-4 years"	"1-4"	291	762503	38.1637843	33.7788710	42.5486976	2.2372007
	"Florida"	"12"	"2001"	"2001"	"5-9 years"	"5-9"	158	1018469	15.5134815	13.0944763	17.9324867	1.2341863
	"Florida"	"12"	"2001"	"2001"	"10-14 years"	"10-14"	217	1094246	19.8310069	17.1924226	22.4695912	1.3462165
	"Florida"	"12"	"2001"	"2001"	"15-19 years"	"15-19"	716	1040770	68.7952189	63.7560628	73.8343751	2.5709980
	"Florida"	"12"	"2001"	"2001"	"20-24 years"	"20-24"	1097	994750	110.2789646	103.7529891	116.8049400	3.3295793
	"Florida"	"12"	"2001"	"2001"	"25-29 years"	"25-29"	1085	971119	111.7267812	105.0786667	118.3748956	3.3918951
	"Florida"	"12"	"2001"	"2001"	"30-34 years"	"30-34"	1468	1100658	133.3747631	126.5518993	140.1976269	3.4810530
	"Florida"	"12"	"2001"	"2001"	"35-39 years"	"35-39"	2383	1251686	190.3832111	182.7391756	198.0272467	3.9000181
	"Florida"	"12"	"2001"	"2001"	"40-44 years"	"40-44"	3490	1268344	275.1619434	266.0327644	284.2911225	4.6577444
	"Florida"	"12"	"2001"	"2001"	"45-49 years"	"45-49"	4673	1134584	411.8690198	400.0599061	423.6781336	6.0250581
	"Florida"	"12"	"2001"	"2001"	"50-54 years"	"50-54"	5727	1052477	544.1449077	530.0517910	558.2380244	7.1903657
	"Florida"	"12"	"2001"	"2001"	"55-59 years"	"55-59"	6935	861880	804.6363763	785.6984465	823.5743060	9.6622091
	"Florida"	"12"	"2001"	"2001"	"60-64 years "	"60-64"	8665	766195	1130.9131487	1107.1008654	1154.7254321	12.1491241
	"Florida"	"12"	"2001"	"2001"	"65-69 years"	"65-69"	11912	729638	1632.5904078	1603.2719603	1661.9088554	14.9583916
