st_name,st_fips,year,age_char,age_int,population
Oklahoma,40,2019,40-44 years,40,233567
Oklahoma,40,2019,45-49 years,45,230464
Oklahoma,40,2019,50-54 years,50,223040
Oklahoma,40,2019,55-59 years,55,252834
Oklahoma,40,2019,60-64 years,60,240531
Oklahoma,40,2019,65-69 years,65,204518
Oklahoma,40,2019,70-74 years,70,164336
Oklahoma,40,2019,75-79 years,75,116752
Oklahoma,40,2019,80-84 years,80,76370
Oklahoma,40,2019,85+ years,85,74223
Oklahoma,40,2020,< 1 year,0,48675
Oklahoma,40,2020,1-4 years,1,204841
Oklahoma,40,2020,5-9 years,5,269174
Oklahoma,40,2020,10-14 years,10,270884
Oklahoma,40,2020,15-19 years,15,264926
Oklahoma,40,2020,20-24 years,20,276994
Oklahoma,40,2020,25-29 years,25,277864
Oklahoma,40,2020,30-34 years,30,267172
Oklahoma,40,2020,35-39 years,35,265674
Oklahoma,40,2020,40-44 years,40,240274
Oklahoma,40,2020,45-49 years,45,228231
Oklahoma,40,2020,50-54 years,50,222945
Oklahoma,40,2020,55-59 years,55,246854
Oklahoma,40,2020,60-64 years,60,243116
Oklahoma,40,2020,65-69 years,65,210087
Oklahoma,40,2020,70-74 years,70,170460
Oklahoma,40,2020,75-79 years,75,119798
Oklahoma,40,2020,80-84 years,80,77827
Oklahoma,40,2020,85+ years,85,74987
Oregon,41,1999,< 1 year,0,43923
Oregon,41,1999,1-4 years,1,177536
Oregon,41,1999,5-9 years,5,234335
Oregon,41,1999,10-14 years,10,240424
Oregon,41,1999,15-19 years,15,244611
Oregon,41,1999,20-24 years,20,225328
Oregon,41,1999,25-29 years,25,232622
Oregon,41,1999,30-34 years,30,234262
Oregon,41,1999,35-39 years,35,260244
Oregon,41,1999,40-44 years,40,273153
Oregon,41,1999,45-49 years,45,268975
Oregon,41,1999,50-54 years,50,226015
Oregon,41,1999,55-59 years,55,167191
Oregon,41,1999,60-64 years,60,128772
Oregon,41,1999,65-69 years,65,112788
Oregon,41,1999,70-74 years,70,107314
Oregon,41,1999,75-79 years,75,94830
Oregon,41,1999,80-84 years,80,65433
Oregon,41,1999,85+ years,85,56185
Oregon,41,2000,< 1 year,0,44749
Oregon,41,2000,1-4 years,1,178398
Oregon,41,2000,5-9 years,5,233577
Oregon,41,2000,10-14 years,10,243176
Oregon,41,2000,15-19 years,15,245470
Oregon,41,2000,20-24 years,20,232059
Oregon,41,2000,25-29 years,25,232532
Oregon,41,2000,30-34 years,30,237151
Oregon,41,2000,35-39 years,35,254933
Oregon,41,2000,40-44 years,40,271531
Oregon,41,2000,45-49 years,45,272862
Oregon,41,2000,50-54 years,50,238121
Oregon,41,2000,55-59 years,55,174117
Oregon,41,2000,60-64 years,60,132050
Oregon,41,2000,65-69 years,65,112344
Oregon,41,2000,70-74 years,70,106670
Oregon,41,2000,75-79 years,75,95268
Oregon,41,2000,80-84 years,80,66871
Oregon,41,2000,85+ years,85,57829
Oregon,41,2001,< 1 year,0,45629
Oregon,41,2001,1-4 years,1,178370
Oregon,41,2001,5-9 years,5,230826
Oregon,41,2001,10-14 years,10,245956
Oregon,41,2001,15-19 years,15,246236
Oregon,41,2001,20-24 years,20,239003
Oregon,41,2001,25-29 years,25,229382
Oregon,41,2001,30-34 years,30,243274
Oregon,41,2001,35-39 years,35,248534
Oregon,41,2001,40-44 years,40,271593
Oregon,41,2001,45-49 years,45,274888
Oregon,41,2001,50-54 years,50,252835
Oregon,41,2001,55-59 years,55,180935
Oregon,41,2001,60-64 years,60,138043
Oregon,41,2001,65-69 years,65,113541
Oregon,41,2001,70-74 years,70,105960
Oregon,41,2001,75-79 years,75,94768
Oregon,41,2001,80-84 years,80,68936
Oregon,41,2001,85+ years,85,59228
Oregon,41,2002,< 1 year,0,44936
Oregon,41,2002,1-4 years,1,179913
Oregon,41,2002,5-9 years,5,229092
Oregon,41,2002,10-14 years,10,248112
Oregon,41,2002,15-19 years,15,247064
Oregon,41,2002,20-24 years,20,246588
Oregon,41,2002,25-29 years,25,230702
Oregon,41,2002,30-34 years,30,247580
Oregon,41,2002,35-39 years,35,243943
Oregon,41,2002,40-44 years,40,269597
Oregon,41,2002,45-49 years,45,277392
Oregon,41,2002,50-54 years,50,255384
Oregon,41,2002,55-59 years,55,199608
Oregon,41,2002,60-64 years,60,145538
Oregon,41,2002,65-69 years,65,116119
Oregon,41,2002,70-74 years,70,105174
Oregon,41,2002,75-79 years,75,94817
Oregon,41,2002,80-84 years,80,71365
Oregon,41,2002,85+ years,85,60500
Oregon,41,2003,< 1 year,0,45225
Oregon,41,2003,1-4 years,1,180352
Oregon,41,2003,5-9 years,5,227383
Oregon,41,2003,10-14 years,10,248885
Oregon,41,2003,15-19 years,15,247485
Oregon,41,2003,20-24 years,20,250274
Oregon,41,2003,25-29 years,25,232626
Oregon,41,2003,30-34 years,30,248435
Oregon,41,2003,35-39 years,35,240047
Oregon,41,2003,40-44 years,40,266641
Oregon,41,2003,45-49 years,45,276905
Oregon,41,2003,50-54 years,50,262008
Oregon,41,2003,55-59 years,55,211297
Oregon,41,2003,60-64 years,60,155670
Oregon,41,2003,65-69 years,65,120042
Oregon,41,2003,70-74 years,70,104649
Oregon,41,2003,75-79 years,75,94556
Oregon,41,2003,80-84 years,80,72474
Oregon,41,2003,85+ years,85,62422
Oregon,41,2004,< 1 year,0,44391
Oregon,41,2004,1-4 years,1,180127
Oregon,41,2004,5-9 years,5,226474
Oregon,41,2004,10-14 years,10,246098
Oregon,41,2004,15-19 years,15,248790
Oregon,41,2004,20-24 years,20,249676
Oregon,41,2004,25-29 years,25,234034
Oregon,41,2004,30-34 years,30,245397
Oregon,41,2004,35-39 years,35,238490
Oregon,41,2004,40-44 years,40,263910
Oregon,41,2004,45-49 years,45,273353
Oregon,41,2004,50-54 years,50,268636
Oregon,41,2004,55-59 years,55,223509
Oregon,41,2004,60-64 years,60,165124
Oregon,41,2004,65-69 years,65,124844
Oregon,41,2004,70-74 years,70,104546
Oregon,41,2004,75-79 years,75,93736
Oregon,41,2004,80-84 years,80,74169
Oregon,41,2004,85+ years,85,64159
Oregon,41,2005,< 1 year,0,45313
Oregon,41,2005,1-4 years,1,180804
Oregon,41,2005,5-9 years,5,227049
Oregon,41,2005,10-14 years,10,243214
Oregon,41,2005,15-19 years,15,252412
Oregon,41,2005,20-24 years,20,249979
Oregon,41,2005,25-29 years,25,239331
Oregon,41,2005,30-34 years,30,242488
Oregon,41,2005,35-39 years,35,244061
Oregon,41,2005,40-44 years,40,259676
Oregon,41,2005,45-49 years,45,272731
Oregon,41,2005,50-54 years,50,273304
Oregon,41,2005,55-59 years,55,238622
Oregon,41,2005,60-64 years,60,174136
Oregon,41,2005,65-69 years,65,129545
Oregon,41,2005,70-74 years,70,105782
Oregon,41,2005,75-79 years,75,93309
Oregon,41,2005,80-84 years,80,75311
Oregon,41,2005,85+ years,85,66135
Oregon,41,2006,< 1 year,0,46380
Oregon,41,2006,1-4 years,1,182254
Oregon,41,2006,5-9 years,5,230153
Oregon,41,2006,10-14 years,10,242105
Oregon,41,2006,15-19 years,15,255894
Oregon,41,2006,20-24 years,20,250395
Oregon,41,2006,25-29 years,25,247606
Oregon,41,2006,30-34 years,30,241351
Oregon,41,2006,35-39 years,35,251158
Oregon,41,2006,40-44 years,40,254628
Oregon,41,2006,45-49 years,45,273664
Oregon,41,2006,50-54 years,50,276739
Oregon,41,2006,55-59 years,55,254585
Oregon,41,2006,60-64 years,60,182251
Oregon,41,2006,65-69 years,65,136489
Oregon,41,2006,70-74 years,70,107453
Oregon,41,2006,75-79 years,75,92923
Oregon,41,2006,80-84 years,80,75798
Oregon,41,2006,85+ years,85,69057
Oregon,41,2007,< 1 year,0,48445
Oregon,41,2007,1-4 years,1,184490
Oregon,41,2007,5-9 years,5,231491
Oregon,41,2007,10-14 years,10,241373
Oregon,41,2007,15-19 years,15,258529
Oregon,41,2007,20-24 years,20,250519
Oregon,41,2007,25-29 years,25,256345
Oregon,41,2007,30-34 years,30,243190
Oregon,41,2007,35-39 years,35,255203
Oregon,41,2007,40-44 years,40,249968
Oregon,41,2007,45-49 years,45,271848
Oregon,41,2007,50-54 years,50,279780
Oregon,41,2007,55-59 years,55,257289
Oregon,41,2007,60-64 years,60,200645
Oregon,41,2007,65-69 years,65,144085
Oregon,41,2007,70-74 years,70,109541
Oregon,41,2007,75-79 years,75,92014
Oregon,41,2007,80-84 years,80,76055
Oregon,41,2007,85+ years,85,71607
Oregon,41,2008,< 1 year,0,47701
Oregon,41,2008,1-4 years,1,188352
Oregon,41,2008,5-9 years,5,234517
Oregon,41,2008,10-14 years,10,241418
Oregon,41,2008,15-19 years,15,259067
Oregon,41,2008,20-24 years,20,251488
Oregon,41,2008,25-29 years,25,261300
Oregon,41,2008,30-34 years,30,248520
Oregon,41,2008,35-39 years,35,256332
Oregon,41,2008,40-44 years,40,246407
Oregon,41,2008,45-49 years,45,269362
Oregon,41,2008,50-54 years,50,279624
Oregon,41,2008,55-59 years,55,263725
Oregon,41,2008,60-64 years,60,212891
Oregon,41,2008,65-69 years,65,154265
Oregon,41,2008,70-74 years,70,112897
Oregon,41,2008,75-79 years,75,91390
Oregon,41,2008,80-84 years,80,75513
Oregon,41,2008,85+ years,85,73979
Oregon,41,2009,< 1 year,0,46701
Oregon,41,2009,1-4 years,1,190819
Oregon,41,2009,5-9 years,5,236088
Oregon,41,2009,10-14 years,10,242019
Oregon,41,2009,15-19 years,15,257262
Oregon,41,2009,20-24 years,20,252916
Oregon,41,2009,25-29 years,25,265456
Oregon,41,2009,30-34 years,30,254873
Oregon,41,2009,35-39 years,35,254500
Oregon,41,2009,40-44 years,40,245786
Oregon,41,2009,45-49 years,45,266869
Oregon,41,2009,50-54 years,50,276990
Oregon,41,2009,55-59 years,55,270690
Oregon,41,2009,60-64 years,60,224891
Oregon,41,2009,65-69 years,65,163538
Oregon,41,2009,70-74 years,70,117203
Oregon,41,2009,75-79 years,75,91151
Oregon,41,2009,80-84 years,80,74512
Oregon,41,2009,85+ years,85,76336
Oregon,41,2010,< 1 year,0,46422
Oregon,41,2010,1-4 years,1,191193
Oregon,41,2010,5-9 years,5,236990
Oregon,41,2010,10-14 years,10,242552
Oregon,41,2010,15-19 years,15,253460
Oregon,41,2010,20-24 years,20,254472
Oregon,41,2010,25-29 years,25,264829
Oregon,41,2010,30-34 years,30,260205
Oregon,41,2010,35-39 years,35,250415
Oregon,41,2010,40-44 years,40,249478
Oregon,41,2010,45-49 years,45,261603
Oregon,41,2010,50-54 years,50,275879
Oregon,41,2010,55-59 years,55,274159
Oregon,41,2010,60-64 years,60,239098
Oregon,41,2010,65-69 years,65,171422
Oregon,41,2010,70-74 years,70,121488
Oregon,41,2010,75-79 years,75,91615
Oregon,41,2010,80-84 years,80,73961
Oregon,41,2010,85+ years,85,78373
Oregon,41,2011,< 1 year,0,45613
Oregon,41,2011,1-4 years,1,190787
Oregon,41,2011,5-9 years,5,237511
Oregon,41,2011,10-14 years,10,242636
Oregon,41,2011,15-19 years,15,249725
Oregon,41,2011,20-24 years,20,261878
Oregon,41,2011,25-29 years,25,265510
Oregon,41,2011,30-34 years,30,266116
Oregon,41,2011,35-39 years,35,247902
Oregon,41,2011,40-44 years,40,255078
Oregon,41,2011,45-49 years,45,254965
Oregon,41,2011,50-54 years,50,274782
Oregon,41,2011,55-59 years,55,276186
Oregon,41,2011,60-64 years,60,253084
Oregon,41,2011,65-69 years,65,177981
Oregon,41,2011,70-74 years,70,127065
Oregon,41,2011,75-79 years,75,92596
Oregon,41,2011,80-84 years,80,73321
Oregon,41,2011,85+ years,85,79936
Oregon,41,2012,< 1 year,0,44961
Oregon,41,2012,1-4 years,1,188609
Oregon,41,2012,5-9 years,5,239307
Oregon,41,2012,10-14 years,10,240988
Oregon,41,2012,15-19 years,15,246820
Oregon,41,2012,20-24 years,20,266338
Oregon,41,2012,25-29 years,25,263540
Oregon,41,2012,30-34 years,30,271075
Oregon,41,2012,35-39 years,35,249873
Oregon,41,2012,40-44 years,40,257758
Oregon,41,2012,45-49 years,45,249181
Oregon,41,2012,50-54 years,50,271556
Oregon,41,2012,55-59 years,55,277492
Oregon,41,2012,60-64 years,60,254013
Oregon,41,2012,65-69 years,65,196053
Oregon,41,2012,70-74 years,70,133898
Oregon,41,2012,75-79 years,75,94659
Oregon,41,2012,80-84 years,80,72770
Oregon,41,2012,85+ years,85,81211
Oregon,41,2013,< 1 year,0,44978
Oregon,41,2013,1-4 years,1,186089
Oregon,41,2013,5-9 years,5,240692
Oregon,41,2013,10-14 years,10,239908
Oregon,41,2013,15-19 years,15,243808
Oregon,41,2013,20-24 years,20,267657
Oregon,41,2013,25-29 years,25,263229
Oregon,41,2013,30-34 years,30,274472
Oregon,41,2013,35-39 years,35,254211
Oregon,41,2013,40-44 years,40,257651
Oregon,41,2013,45-49 years,45,245044
Oregon,41,2013,50-54 years,50,268111
Oregon,41,2013,55-59 years,55,276113
Oregon,41,2013,60-64 years,60,259547
Oregon,41,2013,65-69 years,65,206536
Oregon,41,2013,70-74 years,70,144143
Oregon,41,2013,75-79 years,75,97704
Oregon,41,2013,80-84 years,80,72213
Oregon,41,2013,85+ years,85,82004
Oregon,41,2014,< 1 year,0,45514
Oregon,41,2014,1-4 years,1,185700
Oregon,41,2014,5-9 years,5,241627
Oregon,41,2014,10-14 years,10,240668
Oregon,41,2014,15-19 years,15,243891
Oregon,41,2014,20-24 years,20,268353
Oregon,41,2014,25-29 years,25,267822
Oregon,41,2014,30-34 years,30,277968
Oregon,41,2014,35-39 years,35,260197
Oregon,41,2014,40-44 years,40,256249
Oregon,41,2014,45-49 years,45,245390
Oregon,41,2014,50-54 years,50,265283
Oregon,41,2014,55-59 years,55,273520
Oregon,41,2014,60-64 years,60,265125
Oregon,41,2014,65-69 years,65,218720
Oregon,41,2014,70-74 years,70,152531
Oregon,41,2014,75-79 years,75,102228
Oregon,41,2014,80-84 years,80,72018
Oregon,41,2014,85+ years,85,82643
Oregon,41,2015,< 1 year,0,45650
Oregon,41,2015,1-4 years,1,186198
Oregon,41,2015,5-9 years,5,243426
Oregon,41,2015,10-14 years,10,240588
Oregon,41,2015,15-19 years,15,244741
Oregon,41,2015,20-24 years,20,266307
Oregon,41,2015,25-29 years,25,275977
Oregon,41,2015,30-34 years,30,281717
Oregon,41,2015,35-39 years,35,269180
Oregon,41,2015,40-44 years,40,255107
Oregon,41,2015,45-49 years,45,250985
Oregon,41,2015,50-54 years,50,261176
Oregon,41,2015,55-59 years,55,273403
Oregon,41,2015,60-64 years,60,269773
Oregon,41,2015,65-69 years,65,231766
Oregon,41,2015,70-74 years,70,160202
Oregon,41,2015,75-79 years,75,106621
Oregon,41,2015,80-84 years,80,72410
Oregon,41,2015,85+ years,85,83315
Oregon,41,2016,< 1 year,0,45744
Oregon,41,2016,1-4 years,1,188295
Oregon,41,2016,5-9 years,5,244687
Oregon,41,2016,10-14 years,10,242799
Oregon,41,2016,15-19 years,15,247059
Oregon,41,2016,20-24 years,20,266564
Oregon,41,2016,25-29 years,25,289948
Oregon,41,2016,30-34 years,30,288794
Oregon,41,2016,35-39 years,35,279755
Oregon,41,2016,40-44 years,40,255153
Oregon,41,2016,45-49 years,45,258923
Oregon,41,2016,50-54 years,50,256254
Oregon,41,2016,55-59 years,55,274534
Oregon,41,2016,60-64 years,60,272995
Oregon,41,2016,65-69 years,65,246068
Oregon,41,2016,70-74 years,70,166612
Oregon,41,2016,75-79 years,75,111712
Oregon,41,2016,80-84 years,80,73541
Oregon,41,2016,85+ years,85,83834
Oregon,41,2017,< 1 year,0,44622
Oregon,41,2017,1-4 years,1,189119
Oregon,41,2017,5-9 years,5,244087
Oregon,41,2017,10-14 years,10,246410
Oregon,41,2017,15-19 years,15,246880
Oregon,41,2017,20-24 years,20,265725
Oregon,41,2017,25-29 years,25,299319
Oregon,41,2017,30-34 years,30,291797
Oregon,41,2017,35-39 years,35,288405
Oregon,41,2017,40-44 years,40,259499
Oregon,41,2017,45-49 years,45,262788
Oregon,41,2017,50-54 years,50,251805
Oregon,41,2017,55-59 years,55,272399
Oregon,41,2017,60-64 years,60,275547
Oregon,41,2017,65-69 years,65,247490
Oregon,41,2017,70-74 years,70,184320
Oregon,41,2017,75-79 years,75,117936
Oregon,41,2017,80-84 years,80,75347
Oregon,41,2017,85+ years,85,83799
Oregon,41,2018,< 1 year,0,42892
Oregon,41,2018,1-4 years,1,187482
Oregon,41,2018,5-9 years,5,242518
Oregon,41,2018,10-14 years,10,248809
Oregon,41,2018,15-19 years,15,246417
Oregon,41,2018,20-24 years,20,265245
Oregon,41,2018,25-29 years,25,303743
Oregon,41,2018,30-34 years,30,294573
Oregon,41,2018,35-39 years,35,294255
Oregon,41,2018,40-44 years,40,264912
Oregon,41,2018,45-49 years,45,263908
Oregon,41,2018,50-54 years,50,247914
Oregon,41,2018,55-59 years,55,269780
Oregon,41,2018,60-64 years,60,274596
Oregon,41,2018,65-69 years,65,252652
Oregon,41,2018,70-74 years,70,194307
Oregon,41,2018,75-79 years,75,127220
Oregon,41,2018,80-84 years,80,78133
Oregon,41,2018,85+ years,85,84182
Oregon,41,2019,< 1 year,0,42152
Oregon,41,2019,1-4 years,1,183797
Oregon,41,2019,5-9 years,5,242538
Oregon,41,2019,10-14 years,10,249098
Oregon,41,2019,15-19 years,15,246193
Oregon,41,2019,20-24 years,20,264043
Oregon,41,2019,25-29 years,25,305173
Oregon,41,2019,30-34 years,30,300317
Oregon,41,2019,35-39 years,35,298058
Oregon,41,2019,40-44 years,40,271047
Oregon,41,2019,45-49 years,45,261861
Oregon,41,2019,50-54 years,50,248361
Oregon,41,2019,55-59 years,55,266650
Oregon,41,2019,60-64 years,60,272434
Oregon,41,2019,65-69 years,65,257876
Oregon,41,2019,70-74 years,70,205485
Oregon,41,2019,75-79 years,75,134926
Oregon,41,2019,80-84 years,80,81616
Oregon,41,2019,85+ years,85,84491
Oregon,41,2020,< 1 year,0,42018
Oregon,41,2020,1-4 years,1,179028
Oregon,41,2020,5-9 years,5,241871
Oregon,41,2020,10-14 years,10,249649
Oregon,41,2020,15-19 years,15,244980
Oregon,41,2020,20-24 years,20,263425
Oregon,41,2020,25-29 years,25,301585
Oregon,41,2020,30-34 years,30,306634
Oregon,41,2020,35-39 years,35,299852
Oregon,41,2020,40-44 years,40,278687
Oregon,41,2020,45-49 years,45,259294
Oregon,41,2020,50-54 years,50,252733
Oregon,41,2020,55-59 years,55,261028
Oregon,41,2020,60-64 years,60,271196
Oregon,41,2020,65-69 years,65,261600
Oregon,41,2020,70-74 years,70,216952
Oregon,41,2020,75-79 years,75,141422
Oregon,41,2020,80-84 years,80,85056
Oregon,41,2020,85+ years,85,84497
Pennsylvania,42,1999,< 1 year,0,140732
Pennsylvania,42,1999,1-4 years,1,591206
Pennsylvania,42,1999,5-9 years,5,838719
Pennsylvania,42,1999,10-14 years,10,856318
Pennsylvania,42,1999,15-19 years,15,848682
Pennsylvania,42,1999,20-24 years,20,740343
Pennsylvania,42,1999,25-29 years,25,760654
Pennsylvania,42,1999,30-34 years,30,829015
Pennsylvania,42,1999,35-39 years,35,964553
Pennsylvania,42,1999,40-44 years,40,993222
Pennsylvania,42,1999,45-49 years,45,891134
Pennsylvania,42,1999,50-54 years,50,767932
Pennsylvania,42,1999,55-59 years,55,608509
Pennsylvania,42,1999,60-64 years,60,512226
Pennsylvania,42,1999,65-69 years,65,486942
Pennsylvania,42,1999,70-74 years,70,495142
Pennsylvania,42,1999,75-79 years,75,419105
Pennsylvania,42,1999,80-84 years,80,287136
Pennsylvania,42,1999,85+ years,85,232235
Pennsylvania,42,2000,< 1 year,0,142568
Pennsylvania,42,2000,1-4 years,1,583401
Pennsylvania,42,2000,5-9 years,5,822683
Pennsylvania,42,2000,10-14 years,10,866145
Pennsylvania,42,2000,15-19 years,15,852407
Pennsylvania,42,2000,20-24 years,20,751274
Pennsylvania,42,2000,25-29 years,25,726167
Pennsylvania,42,2000,30-34 years,30,825434
Pennsylvania,42,2000,35-39 years,35,946077
Pennsylvania,42,2000,40-44 years,40,997325
Pennsylvania,42,2000,45-49 years,45,912495
Pennsylvania,42,2000,50-54 years,50,803362
Pennsylvania,42,2000,55-59 years,55,623299
Pennsylvania,42,2000,60-64 years,60,513368
Pennsylvania,42,2000,65-69 years,65,478683
Pennsylvania,42,2000,70-74 years,70,487367
Pennsylvania,42,2000,75-79 years,75,422459
Pennsylvania,42,2000,80-84 years,80,291477
Pennsylvania,42,2000,85+ years,85,238182
Pennsylvania,42,2001,< 1 year,0,144877
Pennsylvania,42,2001,1-4 years,1,575324
Pennsylvania,42,2001,5-9 years,5,803825
Pennsylvania,42,2001,10-14 years,10,873510
Pennsylvania,42,2001,15-19 years,15,859430
Pennsylvania,42,2001,20-24 years,20,770093
Pennsylvania,42,2001,25-29 years,25,697766
Pennsylvania,42,2001,30-34 years,30,816343
Pennsylvania,42,2001,35-39 years,35,919430
Pennsylvania,42,2001,40-44 years,40,1001619
Pennsylvania,42,2001,45-49 years,45,930848
Pennsylvania,42,2001,50-54 years,50,844274
Pennsylvania,42,2001,55-59 years,55,632857
Pennsylvania,42,2001,60-64 years,60,519870
Pennsylvania,42,2001,65-69 years,65,470412
Pennsylvania,42,2001,70-74 years,70,477144
Pennsylvania,42,2001,75-79 years,75,421265
Pennsylvania,42,2001,80-84 years,80,298606
Pennsylvania,42,2001,85+ years,85,241477
Pennsylvania,42,2002,< 1 year,0,141144
Pennsylvania,42,2002,1-4 years,1,576556
Pennsylvania,42,2002,5-9 years,5,784880
Pennsylvania,42,2002,10-14 years,10,876455
Pennsylvania,42,2002,15-19 years,15,868354
Pennsylvania,42,2002,20-24 years,20,787897
Pennsylvania,42,2002,25-29 years,25,690461
Pennsylvania,42,2002,30-34 years,30,803493
Pennsylvania,42,2002,35-39 years,35,895062
Pennsylvania,42,2002,40-44 years,40,992734
Pennsylvania,42,2002,45-49 years,45,951250
Pennsylvania,42,2002,50-54 years,50,841488
Pennsylvania,42,2002,55-59 years,55,685591
Pennsylvania,42,2002,60-64 years,60,533937
Pennsylvania,42,2002,65-69 years,65,465573
Pennsylvania,42,2002,70-74 years,70,465410
Pennsylvania,42,2002,75-79 years,75,419509
Pennsylvania,42,2002,80-84 years,80,305550
Pennsylvania,42,2002,85+ years,85,245687
Pennsylvania,42,2003,< 1 year,0,142682
Pennsylvania,42,2003,1-4 years,1,576046
Pennsylvania,42,2003,5-9 years,5,767844
Pennsylvania,42,2003,10-14 years,10,875375
Pennsylvania,42,2003,15-19 years,15,877791
Pennsylvania,42,2003,20-24 years,20,804001
Pennsylvania,42,2003,25-29 years,25,699951
Pennsylvania,42,2003,30-34 years,30,785400
Pennsylvania,42,2003,35-39 years,35,872370
Pennsylvania,42,2003,40-44 years,40,979062
Pennsylvania,42,2003,45-49 years,45,969269
Pennsylvania,42,2003,50-54 years,50,855010
Pennsylvania,42,2003,55-59 years,55,710208
Pennsylvania,42,2003,60-64 years,60,561865
Pennsylvania,42,2003,65-69 years,65,468197
Pennsylvania,42,2003,70-74 years,70,449414
Pennsylvania,42,2003,75-79 years,75,419710
Pennsylvania,42,2003,80-84 years,80,308009
Pennsylvania,42,2003,85+ years,85,252454
Pennsylvania,42,2004,< 1 year,0,144015
Pennsylvania,42,2004,1-4 years,1,578311
Pennsylvania,42,2004,5-9 years,5,754754
Pennsylvania,42,2004,10-14 years,10,867742
Pennsylvania,42,2004,15-19 years,15,890614
Pennsylvania,42,2004,20-24 years,20,810936
Pennsylvania,42,2004,25-29 years,25,716593
Pennsylvania,42,2004,30-34 years,30,760151
Pennsylvania,42,2004,35-39 years,35,850070
Pennsylvania,42,2004,40-44 years,40,967730
Pennsylvania,42,2004,45-49 years,45,981476
Pennsylvania,42,2004,50-54 years,50,875890
Pennsylvania,42,2004,55-59 years,55,742403
Pennsylvania,42,2004,60-64 years,60,579898
Pennsylvania,42,2004,65-69 years,65,473218
Pennsylvania,42,2004,70-74 years,70,435144
Pennsylvania,42,2004,75-79 years,75,412662
Pennsylvania,42,2004,80-84 years,80,312628
Pennsylvania,42,2004,85+ years,85,256487
Pennsylvania,42,2005,< 1 year,0,142248
Pennsylvania,42,2005,1-4 years,1,579917
Pennsylvania,42,2005,5-9 years,5,746114
Pennsylvania,42,2005,10-14 years,10,852112
Pennsylvania,42,2005,15-19 years,15,906077
Pennsylvania,42,2005,20-24 years,20,816991
Pennsylvania,42,2005,25-29 years,25,734921
Pennsylvania,42,2005,30-34 years,30,733122
Pennsylvania,42,2005,35-39 years,35,837152
Pennsylvania,42,2005,40-44 years,40,951969
Pennsylvania,42,2005,45-49 years,45,988575
Pennsylvania,42,2005,50-54 years,50,898884
Pennsylvania,42,2005,55-59 years,55,782098
Pennsylvania,42,2005,60-64 years,60,592806
Pennsylvania,42,2005,65-69 years,65,474717
Pennsylvania,42,2005,70-74 years,70,425911
Pennsylvania,42,2005,75-79 years,75,406398
Pennsylvania,42,2005,80-84 years,80,315333
Pennsylvania,42,2005,85+ years,85,264645
